coef 1,-3859.88y-30104169.09 = -4609.58
coef 1,-3859.88y-30104169.09+30104169.09 = -4609.58+30104169.09
coef 1,387+4.8Y = 435
coef 1,387+4.8Y = 450
coef 1,-38726802.3981 = -4573.47y
coef 1,-38726802.3981/-4573.47 = -4573.47y/-4573.47
coef 1,-388351.51587386 = -272463.1544x
coef 1,-388351.51587386+271972.3944x = -490.76x
coef 1,-3885.45 = -9253.1(x-7441.89)
coef 1,-3885.45 = -9253.1x+68860552.36
coef 1,-3885.45/-9253.1 = (-9253.1x+68860552.36)/-9253.1
coef 1,-3885.45-68860552.36 = -9253.1x+68860552.36-68860552.36
coef 1,388611.908 = -74.47x
coef 1,388611.908/-74.47 = -74.47x/-74.47
coef 1,388y = 296
coef 1,38929020.7744 = 9920.54x
coef 1,3896.06 = 1616.65(x+5385.78)
coef 1,3896.06 = 1616.65x+8706921.237
coef 1,3-8x = -1
coef 1,38x = 24
coef 1,3-8x = -3
coef 1,-38x = -86
coef 1,38x/38 = 12/19
coef 1,38x/38 = 24/38
coef 1,-38x+25+48x = 24
coef 1,38x-24 = 0
coef 1,38x-24+24 = 0+24
coef 1,38x-24+24 = 24
coef 1,3-8x-3 = -1-3
coef 1,3-8x-3 = -3-3
coef 1,38y = 42
coef 1,3-8y = -5
coef 1,-3-8y = 5
coef 1,38y = -62
coef 1,38y = -65
coef 1,3-8y = 8-9y
coef 1,38y/38 = 42/38
coef 1,38y/38 = -65/38
coef 1,-3-8y+3 = 5+3
coef 1,38y+33 = -32
coef 1,38y+33-33 = -32-33
coef 1,38y-29 = 13
coef 1,38y-29+29 = 13+29
coef 1,39 = (-19y-44)/-29
coef 1,39 = -13(-22x+12)+12x
coef 1,39 = -13*5y-26y
coef 1,39 = -1-56/x+1
coef 1,-39 = -18x
coef 1,-39 = -19x+x+15-15
coef 1,39 = 19y
coef 1,39 = -25y-18
coef 1,39 = -26y+y-18
coef 1,-39 = 27.6x
coef 1,-39 = 29.6x-2x
coef 1,39 = -32(-24x-47)-6x
coef 1,39 = -32*-24x-32*-47-6x
coef 1,-39 = -33(-18x-2)+27x
coef 1,39 = -33+3y
coef 1,39 = -33+4y-y
coef 1,-39 = -34x
coef 1,-39 = -34x+48-48
coef 1,39 = 35y-16+16
coef 1,-39 = 37x-26
coef 1,39 = 37y
coef 1,-39 = 38x-26-x
coef 1,39 = 38y-y
coef 1,-39 = 39-y+48y
coef 1,-3-9 = -3y+9+y-9
coef 1,39 = -45.8x
coef 1,-39 = 4x
coef 1,39 = -56/x
coef 1,-39 = 594x+66+27x
coef 1,39 = 5y
coef 1,-3-9 = 5y
coef 1,-3-9 = -5y+6y
coef 1,-39 = 621x+66
coef 1,-39 = -6x
coef 1,39 = -6y
coef 1,-39 = -7-24y-y
coef 1,-39 = -7-25y
coef 1,39 = 762x+1504
coef 1,39 = 768x-(-1504)-6x
coef 1,39 = 768x-32*-47-6x
coef 1,-3-9 = 9+5y-9
coef 1,-3-9 = 9+9y-9
coef 1,-3-9 = 9y
coef 1,39 = x/-3*-3
coef 1,39 = x-46.8x
coef 1,39 = -y
coef 1,39 = -y+20y-39+39
coef 1,-39(22+44) = x
coef 1,-39(-28-23) = x
coef 1,-39(30-15) = x
coef 1,39(36+47) = y
coef 1,-39-(-368) = x
coef 1,39*11 = x
coef 1,-39*15 = x
coef 1,39*16+39*17 = x
coef 1,39*25 = x
coef 1,39*30+39*23 = x
coef 1,39*37 = y
coef 1,39*42-21.8 = x
coef 1,-39*-51 = x
coef 1,-39*66 = x
coef 1,39*8 = x
coef 1,39.01+85.95x = -87.78
coef 1,39.01+85.95x-39.01 = -87.78-39.01
coef 1,39.2 = 17.9x
coef 1,-39.2 = -29.8x-19
coef 1,39.2 = 29.8y
coef 1,-39.2 = -48.3x-19+18.5x
coef 1,39.2 = -y+30.8y
coef 1,39.2/17.9 = 17.9x/17.9
coef 1,39.2/29.8 = 29.8y/29.8
coef 1,-39.2+19 = -29.8x-19+19
coef 1,-39.23 = 173.86X
coef 1,-39.23/173.86 = 173.86X/173.86
coef 1,39.2y-y = 50
coef 1,39.3 = -18.7x-2.1
coef 1,39.3 = x-2.1-19.7x
coef 1,39.3+2.1 = -18.7x-2.1+2.1
coef 1,39.4 = -2.2x
coef 1,-39.4 = -20.6x+0.4
coef 1,-39.4 = -21.6x+0.4+x
coef 1,39.4/-2.2 = -2.2x/-2.2
coef 1,39.4/-2.2 = x
coef 1,-39.4-0.4 = -20.6x
coef 1,-39.4-0.4 = -20.6x+0.4-0.4
coef 1,-39.4y-18 = 11.2
coef 1,-39.4y-18+18 = 11.2+18
coef 1,-39.5/24.7 = y
coef 1,-39.59(x-46.67) = 20.67
coef 1,39.5H = 177750
coef 1,39.5h = 177750.5
coef 1,39.5H = 18762.5
coef 1,39.5O = 177750
coef 1,39.5O = 18762.5
coef 1,39.5S = 177750
coef 1,39.5S = 18765.5
coef 1,39.5X = 177750
coef 1,39.5X = 177750
coef 1,39.5X = 18762.5
coef 1,39.5X = 18762.5
coef 1,39.5Y = 177750
coef 1,39.5Y = 18762.5
coef 1,39.61 = 80.13(y+84.86)
coef 1,39.61 = 80.13y+6799.8318
coef 1,39.61-6799.8318 = 80.13y+6799.8318-6799.8318
coef 1,-39.69+(-67.42x)-(-3232.789) = -32.77-507.18222222-1827.7984x
coef 1,-39.69-67.42(x-47.95) = -32.77+97.12x*(94/(-18x)-18.82)
coef 1,-39.69-67.42(x-47.95) = -32.77-507.18222222-1827.7984x
coef 1,-39.6y = 37
coef 1,-39.6y/-39.6 = 37/-39.6
coef 1,39.7 = -26.1x+47.9-16.1x
coef 1,39.7 = -26.1x-16.1x+47.9
coef 1,-39.7 = -45.5-6.7x-x
coef 1,-39.7 = -x-6.7x-45.5
coef 1,39.7+4.9x+44.5x = 17.9
coef 1,39.7+4.9x+44.5x-39.7 = 17.9-39.7
coef 1,-39.7+45.5 = -x-6.7x-45.5+45.5
coef 1,39.7-47.9 = -26.1x-16.1x
coef 1,39.7-47.9 = -26.1x-16.1x+47.9-47.9
coef 1,-39.78x = -1.15
coef 1,-39.78x-9.89 = -11.04
coef 1,-39.8 = -20.6x
coef 1,39.8 = -39.2x-9.9
coef 1,39.8 = -9.9-38.2x-x
coef 1,-39.8/-20.6 = -20.6x/-20.6
coef 1,39.8+9.9 = -39.2x-9.9+9.9
coef 1,-39.8x = 30.8
coef 1,-39.8x/-39.8 = 30.8/-39.8
coef 1,-39.8x-4.3 = 26.5
coef 1,-39.8x-4.3+4.3 = 26.5+4.3
coef 1,39.8y-6.1+y = 6
coef 1,39.94+97.06y = -5.54
coef 1,39.94+97.06y-39.94 = -5.54-39.94
coef 1,39.99+0.75F = 50
coef 1,39.99+2.5A = 100
coef 1,39.99+2.5A = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 100
coef 1,39.99+2.5F = 50+1.75F
coef 1,39.99+2.5F = 50+1.75F
coef 1,39.99+2.5F = 50+1.75F
coef 1,39.99+2.5R = 100
coef 1,39.99+2.5T = 100
coef 1,39.99+2.5X = 100
coef 1,39.99+2.5X = 100
coef 1,39.99+2.5X = 50+1.75X
coef 1,-39.9x = 19
coef 1,-39.9x/-39.9 = 19/-39.9
coef 1,39.9x+19.9-x = 29.5
coef 1,39.9x+19.9-x-19.9 = 29.5-19.9
coef 1,39.9x+19.9-x-19.9 = 9.6
coef 1,-39/-18 = -18x/-18
coef 1,-39/-18 = x
coef 1,39/19 = 19y/19
coef 1,-39/27.6 = 27.6x/27.6
coef 1,39/34 = -34x/-34
coef 1,-39/-34 = -34x/-34
coef 1,39/37 = 37y/37
coef 1,-39/4 = 4x/4
coef 1,39/-45.8 = -45.8x/-45.8
coef 1,-39/-6 = -6x/-6
coef 1,39/-6 = -6y/-6
coef 1,39+18 = -25y-18+18
coef 1,-39+26 = 37x-26+26
coef 1,39+33 = -33+3y+33
coef 1,39+33*29 = y
coef 1,-39+7 = -7-25y+7
coef 1,39+957 = y
coef 1,-390 = -3x-47
coef 1,-390+47 = -3x-47+47
coef 1,-3905.09(y-7566.75) = 9629
coef 1,-3909 = -3704y
coef 1,390H = 80000
coef 1,390X = 80000
coef 1,39-1504 = 762x+1504-1504
coef 1,392 = -49x/7
coef 1,392 = -7x
coef 1,392 = -7x/7*7
coef 1,392/-7 = -7x/-7
coef 1,-3932.81+265.1y = 678.84-205.68y
coef 1,-3932.81+265.1y+3932.81 = 678.84-205.68y+3932.81
coef 1,3936 = y
coef 1,-3944.95 = 9611.64(y+5017.4)
coef 1,-3944.95/9611.64 = 9611.64(y+5017.4)/9611.64
coef 1,-395 = 14y
coef 1,395 = 264x+27x
coef 1,395 = 291x
coef 1,-395 = 64y-50y
coef 1,-395/14 = 14y/14
coef 1,395/291 = 291x/291
coef 1,3952.7+162.74x = -3001.19
coef 1,3952.7+575.36x = 412.62x-3001.19
coef 1,395y = 1565
coef 1,395y = 531
coef 1,395y/395 = 531/395
coef 1,395y-1610 = -45
coef 1,395y-486 = 45
coef 1,395y-486+486 = 45+486
coef 1,396+176 = y
coef 1,3969.12 = 99.9y
coef 1,3969.12/99.9 = 99.9y/99.9
coef 1,396x+450+46x = -30
coef 1,-397 = -546x
coef 1,-397-31/x = -792
coef 1,3976.8 = 8130.03(x+6234.1)
coef 1,3976.8/8130.03 = 8130.03(x+6234.1)/8130.03
coef 1,3976.8/8130.03 = x+6234.1
coef 1,3976.86-403.07y = -2697.7-572.05y
coef 1,3976.86-403.07y-3976.86 = -2697.7-572.05y-3976.86
coef 1,-39-8*-46 = x
coef 1,-399 = -28y+28
coef 1,399.3433y = -3093.0239
coef 1,-3-9x = 10
coef 1,-39x = -13
coef 1,39x = -32
coef 1,39x = -56
coef 1,39x = -56/x*x
coef 1,-39x = -65
coef 1,3-9x = 7+4x
coef 1,-3-9x-(-3) = 10-(-3)
coef 1,-39x/-39 = -13/-39
coef 1,39x/39 = -32/39
coef 1,39x/39 = -56/39
coef 1,-39x/-39 = -65/-39
coef 1,-3-9x+3 = 10+3
coef 1,-3-9x+3 = 13
coef 1,-39x+64 = -1
coef 1,-39x+64-64 = -1-64
coef 1,3-9x+x = -3
coef 1,-39x-6 = -19
coef 1,-39x-6+6 = -19+6
coef 1,39x-x-24 = 0
coef 1,-3-9y = 1
coef 1,39y = -18
coef 1,-39y = 19
coef 1,-3-9y = 3
coef 1,-39y = 45
coef 1,-39y = -692
coef 1,-39y = -804
coef 1,-3-9y = 9
coef 1,-39y/(-39y) = 45/(-39y)
coef 1,-39y/-39 = 19/-39
coef 1,-39y/-39 = 45/-39
coef 1,-39y/-39 = -692/-39
coef 1,-39y/-39 = -804/-39
coef 1,39y+27 = 9
coef 1,-39y+36 = -768
coef 1,-39y+36-36 = -768-36
coef 1,-39y-1008/36 = -20*36
coef 1,-39y-1008/36 = -720
coef 1,-39y-25 = -6
coef 1,-39y-25+25 = -6+25
coef 1,-39y-28 = -720
coef 1,-39y-28/36*36 = -20*36
coef 1,-39y-28+28 = -720+28
coef 1,-39y-40 = 5
coef 1,-39y-40+40 = 5+40
coef 1,-39y-y-3 = -47
coef 1,-39y-y-3+3 = -47+3
coef 1,3A = 1237
coef 1,3A = 20
coef 1,3A = 300000
coef 1,3A = 300000
coef 1,3A/2 = 10
coef 1,3A/4 = 75000
coef 1,3A/4 = 75000
coef 1,3B = 1237
coef 1,-3b*j = h*w-f*j-5j
coef 1,-3b*j+f*j = h*w-5j
coef 1,3C = 18
coef 1,-3c/c = x*c
coef 1,-3c/c = x*c
coef 1,-3c/c*1 = x*c
coef 1,3F = 300000
coef 1,3F = 6000000
coef 1,3F/5 = 1200000
coef 1,-3G = -19
coef 1,-3G = -38
coef 1,3G/250 = 600
coef 1,3G/250 = 600
coef 1,-3G/4 = -19/2
coef 1,-3G/4 = -4.75
coef 1,3H = 1237
coef 1,3H = 20
coef 1,3H = 20
coef 1,3H = 300000
coef 1,3H = 6000000
coef 1,3H/2 = 10
coef 1,3H/2 = 10
coef 1,3H/5 = 0
coef 1,3H/5+6 = 6
coef 1,3H+45 = 1282
coef 1,3J = 300000
coef 1,3J = 300000
coef 1,3J = 300000
coef 1,3J = 300000
coef 1,3J = 300000
coef 1,3J = 300000
coef 1,3J = 300000
coef 1,3J/4 = 75000
coef 1,3J/4 = 75000
coef 1,3J/4 = 75000
coef 1,3J/4 = 75000
coef 1,3K/4 = 75000
coef 1,3K/5 = 1200000
coef 1,3L = 1237
coef 1,3L = 1237
coef 1,3L = 300000
coef 1,3L = 6000000
coef 1,3L/4 = 75000
coef 1,3L/5 = 1200000
coef 1,3M = 18
coef 1,3M = 18
coef 1,3M = 18
coef 1,-3M = -19
coef 1,-3M = -38
coef 1,-3M/4 = -4.75
coef 1,-3M/4 = -9.5
coef 1,3N = 6000000
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3n-w*n = w
coef 1,3P = 18
coef 1,3P = 18
coef 1,3P = 300000
coef 1,3P = 6000000
coef 1,3P = 6000000
coef 1,3P = 6000000
coef 1,3P = 6000000
coef 1,3P = 6000000
coef 1,3P = 6000000
coef 1,3P = 6000000
coef 1,3P = 630
coef 1,3P = 630
coef 1,3P/4 = 75000
coef 1,3P/5 = 1200000
coef 1,3P/5 = 1200000
coef 1,3P/5 = 1200000
coef 1,3q/q = -5j*q
coef 1,3q/q = -5j*q
coef 1,3q/q = -5j*q
coef 1,3q/q = -5j*q
coef 1,3q/q = -5j*q
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3q-x*q = x
coef 1,3R = 1237
coef 1,3R = 6000000
coef 1,3R = 6000000
coef 1,3R/5 = 1200000
coef 1,3R/5 = 1200000
coef 1,3S = 1237
coef 1,3S = 1237
coef 1,3S = 1237
coef 1,3S = 1237
coef 1,3S = 1237
coef 1,3S = 1237
coef 1,3S = 1237
coef 1,3S = 1237
coef 1,3S-1237 = 0
coef 1,3S-1237 = 0
coef 1,3T = 300000
coef 1,3T = 6000000
coef 1,-3T/4 = -4.75
coef 1,3T/4 = 75000
coef 1,-3T/4+9.5 = 4.75
coef 1,3T/5 = 1200000
coef 1,3V = 300000
coef 1,3V = 6000000
coef 1,3W = 18
coef 1,3W = 18
coef 1,3x = 0
coef 1,3x = 0
coef 1,3x = 0
coef 1,-3X = 0
coef 1,-3x = 0
coef 1,-3x = 0
coef 1,3x = -0.4
coef 1,3x = 1
coef 1,3x = -1
coef 1,-3x = 1
coef 1,-3x = 1
coef 1,-3x = 1
coef 1,-3X = -1
coef 1,3x = 1-(-3)
coef 1,3x = 10
coef 1,3x = 10
coef 1,-3x = 10
coef 1,-3x = -10
coef 1,3x = 11
coef 1,-3x = 11
coef 1,-3x = 11
coef 1,3x = 115
coef 1,3x = -1-21
coef 1,3X = 1237
coef 1,3X = 1237
coef 1,-3X = -1237
coef 1,3X = 128-5X
coef 1,-3x = 13
coef 1,-3x = 13
coef 1,-3x = 13
coef 1,3x = 14
coef 1,3x = -14
coef 1,3x = -1-4
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14
coef 1,-3x = 14+7y
coef 1,-3x = 14+7y
coef 1,3x = 15-4x
coef 1,3x = -16
coef 1,-3x = 17
coef 1,3X = 18
coef 1,3X = 18
coef 1,3x = 19
coef 1,-3X = -19
coef 1,-3x = -19
coef 1,-3x = 1x-9-9
coef 1,3x = -2
coef 1,3x = -2
coef 1,3X = 20
coef 1,-3x = 21
coef 1,3x = -22
coef 1,3x = 23
coef 1,-3x = -24
coef 1,-3x = 25
coef 1,3x = 2-6
coef 1,-3x = 28
coef 1,3x = -29
coef 1,-3x = -2x+10
coef 1,3x = 3
coef 1,-3x = 3
coef 1,-3x = 3
coef 1,-3x = 3+1
coef 1,-3x = 3+8
coef 1,-3x = 30
coef 1,-3x = -30
coef 1,3X = 300000
coef 1,3X = 300000
coef 1,3X = 300000
coef 1,3X = 300000
coef 1,-3x = 3-2
coef 1,3X = 33
coef 1,-3x = 3-8
coef 1,-3X = -38
coef 1,3x = 4
coef 1,3x = 4
coef 1,3x = 4
coef 1,3x = -4
coef 1,3x = -4
coef 1,3x = -4
coef 1,-3x = 4
coef 1,-3x = 4
coef 1,-3x = -4.1
coef 1,3x = -4/x*x
coef 1,3x = -4+10
coef 1,3x = 4-1
coef 1,3x = 423
coef 1,3X = 45
coef 1,-3x = -4-5
coef 1,-3x = -46
coef 1,-3x = -48
coef 1,3x = -5
coef 1,3x = -5
coef 1,-3x = 5
coef 1,-3x = -5
coef 1,-3x = 50
coef 1,-3x = -503
coef 1,3x = 6
coef 1,3x = -6
coef 1,-3x = 6
coef 1,-3x = 6
coef 1,-3x = 6
coef 1,3X = 6+Y
coef 1,3X = 6000000
coef 1,3X = 6000000
coef 1,-3x = 6-5
coef 1,3x = -6x
coef 1,3x = -7
coef 1,3x = -7
coef 1,-3x = 7
coef 1,-3x = 7
coef 1,-3x = 7+10
coef 1,-3x = -79
coef 1,-3x = 7x+3
coef 1,3x = 8
coef 1,3x = -8
coef 1,-3x = 8
coef 1,-3x = -85
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,3x = 9
coef 1,-3x = -9
coef 1,-3x = -9
coef 1,-3x = 9+5
coef 1,-3x = -9x
coef 1,3x/11 = 423/11
coef 1,3x/11+6/11 = 39
coef 1,3X/2 = 10
coef 1,3x/3 = (-4+10)/3
coef 1,-3x/3 = 0
coef 1,3x/3 = -0.4/3
coef 1,3x/3 = 0/3
coef 1,3x/3 = 0/3
coef 1,-3X/-3 = 0/-3
coef 1,-3x/-3 = 0/-3
coef 1,-3x/-3 = 0/-3
coef 1,3x/3 = 1/3
coef 1,3x/3 = -1/3
coef 1,-3x/-3 = 1/-3
coef 1,-3x/-3 = 1/-3
coef 1,-3X/-3 = -1/-3
coef 1,3x/3 = 10/3
coef 1,-3x/-3 = 10/-3
coef 1,-3x/-3 = -10/3
coef 1,-3x/-3 = -10/-3
coef 1,3x/3 = 11/3
coef 1,-3x/-3 = 11/-3
coef 1,3x/3 = 115/3
coef 1,-3x/-3 = 13/-3
coef 1,-3x/-3 = 13/-3
coef 1,3x/3 = 14/3
coef 1,-3x/-3 = 14/-3
coef 1,3x/3 = -16/3
coef 1,-3x/-3 = 17/-3
coef 1,-3x/-3 = -19/-3
coef 1,3x/3 = -2/3
coef 1,3x/3 = -22/3
coef 1,-3x/-3 = 25/-3
coef 1,-3x/-3 = 28/-3
coef 1,3x/3 = -29/3
coef 1,3x/3 = 3/3
coef 1,-3x/-3 = 3/-3
coef 1,-3x/-3 = 3/-3
coef 1,-3x/-3 = 3/-3
coef 1,-3x/-3 = 30/-3
coef 1,3x/3 = 36
coef 1,3x/3 = 4/3
coef 1,3x/3 = 4/3
coef 1,3x/3 = -4/3
coef 1,3x/3 = -4/3
coef 1,3x/3 = -4/3
coef 1,-3x/-3 = 4/-3
coef 1,-3x/-3 = 4/-3
coef 1,-3x/-3 = -46/-3
coef 1,3x/3 = -5/3
coef 1,3x/3 = -5/3
coef 1,-3x/-3 = 5/-3
coef 1,-3x/-3 = -5/-3
coef 1,-3x/-3 = -503/-3
coef 1,-3x/-3 = 6/-3
coef 1,3x/3 = -7/3
coef 1,-3x/-3 = 7/-3
coef 1,-3x/-3 = 7/-3
coef 1,-3x/-3 = -8.3333
coef 1,3x/3 = -8/3
coef 1,-3x/-3 = 8/-3
coef 1,3x/3 = 9/3
coef 1,-3x/-3 = -9/-3
coef 1,-3x/-3 = -9/-3
coef 1,3x/3+(-6/3) = -1/3
coef 1,3x/3+1/3*-6 = -1/3
coef 1,3x/3-6/3 = -1/3
coef 1,-3X/4 = -4.75
coef 1,-3X/4 = -4.75
coef 1,3X/4 = 75000
coef 1,3X/4 = 75000
coef 1,3X/4 = 75000
coef 1,-3X/4 = -9.5
coef 1,3X/5 = 1200000
coef 1,-3x/x = -9x
coef 1,3x/x-2x/x = 7x
coef 1,-3x+0 = 6+7x
coef 1,-3x+0 = -7+2x
coef 1,-3x+0-2x = -7+2x-2x
coef 1,-3x+0-6 = 6+7x-6
coef 1,-3x+0-6 = 7x
coef 1,-3x+0-6-(-3x) = 7x-(-3x)
coef 1,3x+1 = 2x-6
coef 1,3x+10 = 5
coef 1,3x+10-10 = 5-10
coef 1,3x+12 = -4
coef 1,3x+12-12 = -4-12
coef 1,3x+14 = 4x
coef 1,-3x+19 = -484
coef 1,-3x+19-19 = -484-19
coef 1,-3x+1-9x = 3
coef 1,3X+2+4 = 39
coef 1,3x+21 = -1
coef 1,3x+21 = -8
coef 1,3x+21-21 = -1-21
coef 1,3x+21-21 = -8-21
coef 1,-3x+2x = -2x+10+2x
coef 1,3x+3 = 2
coef 1,-3x+3 = -9x+3
coef 1,-3x+3(2x+4) = -4
coef 1,3x+3*7 = -1
coef 1,3x+3-3 = 2-3
coef 1,-3x+3-3 = -9x+3-3
coef 1,-3x+3-x = -2
coef 1,3x+4 = -1
coef 1,-3x+4 = -20
coef 1,-3x+4 = -81
coef 1,-3x+4.8 = 0.7
coef 1,3x+40 = 155
coef 1,3x+40-40 = 155-40
coef 1,3x+4-4 = -1-4
coef 1,3X+45 = 1282
coef 1,-3x+49x-56 = 3
coef 1,3X+5 = 50
coef 1,-3x+5 = 6
coef 1,-3x+5-5 = 6-5
coef 1,3x+6 = 0
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3x+6 = 15
coef 1,3X+6 = 39
coef 1,-3x+6 = -42
coef 1,3x+6 = 7
coef 1,3x+6 = 7x-9
coef 1,-3x+6(-8x-7) = -3
coef 1,3x+6-3x = 7x-9-3x
coef 1,3x+63x-28 = -1
coef 1,3x+6-6 = 1
coef 1,3x+6-6 = 7-6
coef 1,-3x+6x+12 = -4
coef 1,-3x+6x-8.9 = -9.3
coef 1,-3x+7(7x-8) = 3
coef 1,3x+7(9x-4) = -1
coef 1,-3x+7x+7 = -9
coef 1,3x+8 = 4x-6
coef 1,3x+8-x = -6
coef 1,3x+9 = 1x-6
coef 1,-3x+9 = 1x-9
coef 1,-3x+9 = -70
coef 1,3x+9+7x = -6
coef 1,-3x+9-9 = 1x-9-9
coef 1,-3x+9x = -9x+9x
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,-3x-0 = 14
coef 1,3x-0 = 6
coef 1,-3x-0 = 6
coef 1,-3x-0 = 6
coef 1,-3x-0*1 = 6
coef 1,-3x-1 = 2
coef 1,3x-1 = 4x+4
coef 1,3x-1 = 8
coef 1,-3x-1(0) = 6
coef 1,3x-1*0 = 6
coef 1,3x-1.5x = 0
coef 1,-3x-1+1 = 2+1
coef 1,3x-1+1 = 8+1
coef 1,3x-10 = -4
coef 1,3x-10+10 = -4+10
coef 1,3x-12 = -2
coef 1,-3x-12 = -5
coef 1,3x-12+12 = -2+12
coef 1,-3x-12+12 = -5+12
coef 1,-3x-12+12 = 7
coef 1,-3x-1x = -18
coef 1,-3x-1x = 1x-9-9-1x
coef 1,-3x-1x = -9-9
coef 1,3x-2 = 2
coef 1,3x-2 = 21
coef 1,-3x-2 = 48
coef 1,-3x-2 = -48
coef 1,3x-2.3x = -8
coef 1,-3x-2+2 = -48+2
coef 1,-3x-21 = 9
coef 1,-3x-21+21 = 9+21
coef 1,-3x-27 = -2
coef 1,-3x-27+27 = -2+27
coef 1,-3x-27+27 = 25
coef 1,-3x-3 = 10
coef 1,-3x-3 = 8
coef 1,-3x-3*4 = -5
